1758358603: mosquitto version 2.0.22 starting
1758358603: Config loaded from /mosquitto/config/mosquitto.conf.
1758358603: Opening ipv4 listen socket on port 1883.
1758358603: Opening ipv6 listen socket on port 1883.
1758358603: mosquitto version 2.0.22 running
1758358606: New connection from 172.18.0.5:50145 on port 1883.
1758358606: New client connected from 172.18.0.5:50145 as auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (p2, c1, k60).
1758358606: No will message specified.
1758358606: Sending CONNACK to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (0, 0)
1758358606: Received SUBSCRIBE from auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392
1758358606: 	Temp (QoS 0)
1758358606: auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 0 Temp
1763488109: New connection from 172.18.0.3:56147 on port 1883.
1763488109: New client connected from 172.18.0.3:56147 as auto-31975EA5-6272-6DA5-E72D-AB74BE82DD5D (p2, c1, k60).
1763488109: No will message specified.
1763488109: Sending CONNACK to auto-31975EA5-6272-6DA5-E72D-AB74BE82DD5D (0, 0)
1763488109: Received SUBSCRIBE from auto-31975EA5-6272-6DA5-E72D-AB74BE82DD5D
1763488109: 	Temp (QoS 0)
1763488109: auto-31975EA5-6272-6DA5-E72D-AB74BE82DD5D 0 Temp
1763488109: Sending SUBACK to auto-31975EA5-6272-6DA5-E72D-AB74BE82DD5D
1763488111: Client auto-31975EA5-6272-6DA5-E72D-AB74BE82DD5D closed its connection.
1763488172: New connection from 172.18.0.3:54793 on port 1883.
1763488172: New client connected from 172.18.0.3:54793 as auto-A00F9255-9E6A-D0A1-2C00-8ECDAB56519A (p2, c1, k60).
1763488172: No will message specified.
1763488172: Sending CONNACK to auto-A00F9255-9E6A-D0A1-2C00-8ECDAB56519A (0, 0)
1763488172: Received SUBSCRIBE from auto-A00F9255-9E6A-D0A1-2C00-8ECDAB56519A
1763488172: 	Temp (QoS 0)
1763488172: auto-A00F9255-9E6A-D0A1-2C00-8ECDAB56519A 0 Temp
1763488172: Sending SUBACK to auto-A00F9255-9E6A-D0A1-2C00-8ECDAB56519A
1763488174: Client auto-A00F9255-9E6A-D0A1-2C00-8ECDAB56519A closed its connection.
1763488235: New connection from 172.18.0.3:55145 on port 1883.
1763488235: New client connected from 172.18.0.3:55145 as auto-238CB741-EB41-D393-1E3E-2D7D1742DC4B (p2, c1, k60).
1763488235: No will message specified.
1763488235: Sending CONNACK to auto-238CB741-EB41-D393-1E3E-2D7D1742DC4B (0, 0)
1763488235: Received SUBSCRIBE from auto-238CB741-EB41-D393-1E3E-2D7D1742DC4B
1763488235: 	Temp (QoS 0)
1763488235: auto-238CB741-EB41-D393-1E3E-2D7D1742DC4B 0 Temp
1763488235: Sending SUBACK to auto-238CB741-EB41-D393-1E3E-2D7D1742DC4B
1763488237: Client auto-238CB741-EB41-D393-1E3E-2D7D1742DC4B closed its connection.
1763488291: mosquitto version 2.0.22 terminating
1763488291: Saving in-memory database to /mosquitto/data//mosquitto.db.
1763488367: mosquitto version 2.0.22 starting
1763488367: Config loaded from /mosquitto/config/mosquitto.conf.
1763488367: Opening ipv4 listen socket on port 1883.
1763488367: Opening ipv6 listen socket on port 1883.
1763488367: mosquitto version 2.0.22 running
1763488368: New connection from 172.18.0.5:54279 on port 1883.
1763488368: New client connected from 172.18.0.5:54279 as auto-FEE12BAA-93F7-006E-832A-1C31F88B39F4 (p2, c1, k60).
1763488368: No will message specified.
1763488368: Sending CONNACK to auto-FEE12BAA-93F7-006E-832A-1C31F88B39F4 (0, 0)
1763488368: Received SUBSCRIBE from auto-FEE12BAA-93F7-006E-832A-1C31F88B39F4
1763488368: 	Temp (QoS 0)
1763488368: auto-FEE12BAA-93F7-006E-832A-1C31F88B39F4 0 Temp
1763488368: Sending SUBACK to auto-FEE12BAA-93F7-006E-832A-1C31F88B39F4
1763488428: Received PINGREQ from auto-FEE12BAA-93F7-006E-832A-1C31F88B39F4
1763488428: Sending PINGRESP to auto-FEE12BAA-93F7-006E-832A-1C31F88B39F4
1763488488: Received PINGREQ from auto-FEE12BAA-93F7-006E-832A-1C31F88B39F4
1763488488: Sending PINGRESP to auto-FEE12BAA-93F7-006E-832A-1C31F88B39F4
1763488548: Received PINGREQ from auto-FEE12BAA-93F7-006E-832A-1C31F88B39F4
1763488548: Sending PINGRESP to auto-FEE12BAA-93F7-006E-832A-1C31F88B39F4
1763488608: Received PINGREQ from auto-FEE12BAA-93F7-006E-832A-1C31F88B39F4
1763488608: Sending PINGRESP to auto-FEE12BAA-93F7-006E-832A-1C31F88B39F4
1763488629: Client auto-FEE12BAA-93F7-006E-832A-1C31F88B39F4 closed its connection.
1763488629: mosquitto version 2.0.22 terminating
1763488629: Saving in-memory database to /mosquitto/data//mosquitto.db.
1763488763: mosquitto version 2.0.22 starting
1763488763: Config loaded from /mosquitto/config/mosquitto.conf.
1763488763: Opening ipv4 listen socket on port 1883.
1763488763: Opening ipv6 listen socket on port 1883.
1763488763: mosquitto version 2.0.22 running
1763488764: New connection from 172.18.0.5:44291 on port 1883.
1763488764: New client connected from 172.18.0.5:44291 as auto-D5EE13E9-F1C3-B75B-60B6-87D6F5DE387E (p2, c1, k60).
1763488764: No will message specified.
1763488764: Sending CONNACK to auto-D5EE13E9-F1C3-B75B-60B6-87D6F5DE387E (0, 0)
1763488764: Received SUBSCRIBE from auto-D5EE13E9-F1C3-B75B-60B6-87D6F5DE387E
1763488764: 	Temp (QoS 0)
1763488764: auto-D5EE13E9-F1C3-B75B-60B6-87D6F5DE387E 0 Temp
1763488764: Sending SUBACK to auto-D5EE13E9-F1C3-B75B-60B6-87D6F5DE387E
1763488824: Received PINGREQ from auto-D5EE13E9-F1C3-B75B-60B6-87D6F5DE387E
1763488824: Sending PINGRESP to auto-D5EE13E9-F1C3-B75B-60B6-87D6F5DE387E
1763488858: Client auto-D5EE13E9-F1C3-B75B-60B6-87D6F5DE387E closed its connection.
1763488858: mosquitto version 2.0.22 terminating
1763488858: Saving in-memory database to /mosquitto/data//mosquitto.db.
1763489771: mosquitto version 2.0.22 starting
1763489771: Config loaded from /mosquitto/config/mosquitto.conf.
1763489771: Opening ipv4 listen socket on port 1883.
1763489771: Opening ipv6 listen socket on port 1883.
1763489771: mosquitto version 2.0.22 running
1763489772: New connection from 172.18.0.5:44457 on port 1883.
1763489772: New client connected from 172.18.0.5:44457 as auto-BADE7B03-FCB4-F74D-A83C-19DBF810FDD4 (p2, c1, k60).
1763489772: No will message specified.
1763489772: Sending CONNACK to auto-BADE7B03-FCB4-F74D-A83C-19DBF810FDD4 (0, 0)
1763489772: Received SUBSCRIBE from auto-BADE7B03-FCB4-F74D-A83C-19DBF810FDD4
1763489772: 	Temp (QoS 0)
1763489772: auto-BADE7B03-FCB4-F74D-A83C-19DBF810FDD4 0 Temp
1763489772: Sending SUBACK to auto-BADE7B03-FCB4-F74D-A83C-19DBF810FDD4
1763489773: Client auto-BADE7B03-FCB4-F74D-A83C-19DBF810FDD4 closed its connection.
1763489774: New connection from 172.18.0.5:57555 on port 1883.
1763489774: New client connected from 172.18.0.5:57555 as auto-E9037448-7A7D-6CF2-561D-D93A33C1DA12 (p2, c1, k60).
1763489774: No will message specified.
1763489774: Sending CONNACK to auto-E9037448-7A7D-6CF2-561D-D93A33C1DA12 (0, 0)
1763489774: Received SUBSCRIBE from auto-E9037448-7A7D-6CF2-561D-D93A33C1DA12
1763489774: 	Temp (QoS 0)
1763489774: auto-E9037448-7A7D-6CF2-561D-D93A33C1DA12 0 Temp
1763489774: Sending SUBACK to auto-E9037448-7A7D-6CF2-561D-D93A33C1DA12
1763489776: Client auto-E9037448-7A7D-6CF2-561D-D93A33C1DA12 closed its connection.
1763489776: New connection from 172.18.0.5:35849 on port 1883.
1763489776: New client connected from 172.18.0.5:35849 as auto-034C5D03-7562-91DA-C7B6-7801C20C2FF8 (p2, c1, k60).
1763489776: No will message specified.
1763489776: Sending CONNACK to auto-034C5D03-7562-91DA-C7B6-7801C20C2FF8 (0, 0)
1763489776: Received SUBSCRIBE from auto-034C5D03-7562-91DA-C7B6-7801C20C2FF8
1763489776: 	Temp (QoS 0)
1763489776: auto-034C5D03-7562-91DA-C7B6-7801C20C2FF8 0 Temp
1763489776: Sending SUBACK to auto-034C5D03-7562-91DA-C7B6-7801C20C2FF8
1763489779: Client auto-034C5D03-7562-91DA-C7B6-7801C20C2FF8 closed its connection.
1763489779: New connection from 172.18.0.5:47255 on port 1883.
1763489779: New client connected from 172.18.0.5:47255 as auto-ED1DD1DB-F57D-3A27-2475-714475894640 (p2, c1, k60).
1763489779: No will message specified.
1763489779: Sending CONNACK to auto-ED1DD1DB-F57D-3A27-2475-714475894640 (0, 0)
1763489779: Received SUBSCRIBE from auto-ED1DD1DB-F57D-3A27-2475-714475894640
1763489779: 	Temp (QoS 0)
1763489779: auto-ED1DD1DB-F57D-3A27-2475-714475894640 0 Temp
1763489779: Sending SUBACK to auto-ED1DD1DB-F57D-3A27-2475-714475894640
1763489782: Client auto-ED1DD1DB-F57D-3A27-2475-714475894640 closed its connection.
1763489783: New connection from 172.18.0.5:41053 on port 1883.
1763489783: New client connected from 172.18.0.5:41053 as auto-63AA3483-A3C3-BF3C-3775-907593DFD19E (p2, c1, k60).
1763489783: No will message specified.
1763489783: Sending CONNACK to auto-63AA3483-A3C3-BF3C-3775-907593DFD19E (0, 0)
1763489783: Received SUBSCRIBE from auto-63AA3483-A3C3-BF3C-3775-907593DFD19E
1763489783: 	Temp (QoS 0)
1763489783: auto-63AA3483-A3C3-BF3C-3775-907593DFD19E 0 Temp
1763489783: Sending SUBACK to auto-63AA3483-A3C3-BF3C-3775-907593DFD19E
1763489785: Client auto-63AA3483-A3C3-BF3C-3775-907593DFD19E closed its connection.
1763489787: New connection from 172.18.0.5:59469 on port 1883.
1763489787: New client connected from 172.18.0.5:59469 as auto-7D35EF32-E2B2-CBC8-F3A2-158D99DD71DE (p2, c1, k60).
1763489787: No will message specified.
1763489787: Sending CONNACK to auto-7D35EF32-E2B2-CBC8-F3A2-158D99DD71DE (0, 0)
1763489787: Received SUBSCRIBE from auto-7D35EF32-E2B2-CBC8-F3A2-158D99DD71DE
1763489787: 	Temp (QoS 0)
1763489787: auto-7D35EF32-E2B2-CBC8-F3A2-158D99DD71DE 0 Temp
1763489787: Sending SUBACK to auto-7D35EF32-E2B2-CBC8-F3A2-158D99DD71DE
1763489788: Client auto-7D35EF32-E2B2-CBC8-F3A2-158D99DD71DE closed its connection.
1763489792: New connection from 172.18.0.5:59609 on port 1883.
1763489792: New client connected from 172.18.0.5:59609 as auto-74421DE3-346E-BFC2-E843-2F4A6AC42A39 (p2, c1, k60).
1763489792: No will message specified.
1763489792: Sending CONNACK to auto-74421DE3-346E-BFC2-E843-2F4A6AC42A39 (0, 0)
1763489792: Received SUBSCRIBE from auto-74421DE3-346E-BFC2-E843-2F4A6AC42A39
1763489792: 	Temp (QoS 0)
1763489792: auto-74421DE3-346E-BFC2-E843-2F4A6AC42A39 0 Temp
1763489792: Sending SUBACK to auto-74421DE3-346E-BFC2-E843-2F4A6AC42A39
1763489794: Client auto-74421DE3-346E-BFC2-E843-2F4A6AC42A39 closed its connection.
1763489801: New connection from 172.18.0.5:43617 on port 1883.
1763489801: New client connected from 172.18.0.5:43617 as auto-8850A944-BB8C-C787-EA3B-3DD7EBA7E6F6 (p2, c1, k60).
1763489801: No will message specified.
1763489801: Sending CONNACK to auto-8850A944-BB8C-C787-EA3B-3DD7EBA7E6F6 (0, 0)
1763489801: Received SUBSCRIBE from auto-8850A944-BB8C-C787-EA3B-3DD7EBA7E6F6
1763489801: 	Temp (QoS 0)
1763489801: auto-8850A944-BB8C-C787-EA3B-3DD7EBA7E6F6 0 Temp
1763489801: Sending SUBACK to auto-8850A944-BB8C-C787-EA3B-3DD7EBA7E6F6
1763489803: Client auto-8850A944-BB8C-C787-EA3B-3DD7EBA7E6F6 closed its connection.
1763489816: New connection from 172.18.0.5:34695 on port 1883.
1763489816: New client connected from 172.18.0.5:34695 as auto-150AA8F2-8A00-71C3-ED75-C0B62037ADEC (p2, c1, k60).
1763489816: No will message specified.
1763489816: Sending CONNACK to auto-150AA8F2-8A00-71C3-ED75-C0B62037ADEC (0, 0)
1763489816: Received SUBSCRIBE from auto-150AA8F2-8A00-71C3-ED75-C0B62037ADEC
1763489816: 	Temp (QoS 0)
1763489816: auto-150AA8F2-8A00-71C3-ED75-C0B62037ADEC 0 Temp
1763489816: Sending SUBACK to auto-150AA8F2-8A00-71C3-ED75-C0B62037ADEC
1763489818: Client auto-150AA8F2-8A00-71C3-ED75-C0B62037ADEC closed its connection.
1763489844: New connection from 172.18.0.5:58385 on port 1883.
1763489844: New client connected from 172.18.0.5:58385 as auto-8AEB6F97-9197-41FE-9AC1-3862CE70ECD9 (p2, c1, k60).
1763489844: No will message specified.
1763489844: Sending CONNACK to auto-8AEB6F97-9197-41FE-9AC1-3862CE70ECD9 (0, 0)
1763489844: Received SUBSCRIBE from auto-8AEB6F97-9197-41FE-9AC1-3862CE70ECD9
1763489844: 	Temp (QoS 0)
1763489844: auto-8AEB6F97-9197-41FE-9AC1-3862CE70ECD9 0 Temp
1763489844: Sending SUBACK to auto-8AEB6F97-9197-41FE-9AC1-3862CE70ECD9
1763489844: Client auto-8AEB6F97-9197-41FE-9AC1-3862CE70ECD9 closed its connection.
1763489896: New connection from 172.18.0.5:36925 on port 1883.
1763489896: New client connected from 172.18.0.5:36925 as auto-08130CB8-A5B1-56F3-DE7E-8AFBE79B6984 (p2, c1, k60).
1763489896: No will message specified.
1763489896: Sending CONNACK to auto-08130CB8-A5B1-56F3-DE7E-8AFBE79B6984 (0, 0)
1763489896: Received SUBSCRIBE from auto-08130CB8-A5B1-56F3-DE7E-8AFBE79B6984
1763489896: 	Temp (QoS 0)
1763489896: auto-08130CB8-A5B1-56F3-DE7E-8AFBE79B6984 0 Temp
1763489896: Sending SUBACK to auto-08130CB8-A5B1-56F3-DE7E-8AFBE79B6984
1763489898: Client auto-08130CB8-A5B1-56F3-DE7E-8AFBE79B6984 closed its connection.
1763489959: New connection from 172.18.0.5:42607 on port 1883.
1763489959: New client connected from 172.18.0.5:42607 as auto-F62D32AC-ED83-121B-F889-DD29CC054A37 (p2, c1, k60).
1763489959: No will message specified.
1763489959: Sending CONNACK to auto-F62D32AC-ED83-121B-F889-DD29CC054A37 (0, 0)
1763489959: Received SUBSCRIBE from auto-F62D32AC-ED83-121B-F889-DD29CC054A37
1763489959: 	Temp (QoS 0)
1763489959: auto-F62D32AC-ED83-121B-F889-DD29CC054A37 0 Temp
1763489959: Sending SUBACK to auto-F62D32AC-ED83-121B-F889-DD29CC054A37
1763489961: Client auto-F62D32AC-ED83-121B-F889-DD29CC054A37 closed its connection.
1763490022: New connection from 172.18.0.5:41835 on port 1883.
1763490022: New client connected from 172.18.0.5:41835 as auto-A74B6A90-FD04-DA94-51AF-D31F1065183E (p2, c1, k60).
1763490022: No will message specified.
1763490022: Sending CONNACK to auto-A74B6A90-FD04-DA94-51AF-D31F1065183E (0, 0)
1763490022: Received SUBSCRIBE from auto-A74B6A90-FD04-DA94-51AF-D31F1065183E
1763490022: 	Temp (QoS 0)
1763490022: auto-A74B6A90-FD04-DA94-51AF-D31F1065183E 0 Temp
1763490022: Sending SUBACK to auto-A74B6A90-FD04-DA94-51AF-D31F1065183E
1763490024: Client auto-A74B6A90-FD04-DA94-51AF-D31F1065183E closed its connection.
1763490085: New connection from 172.18.0.5:48169 on port 1883.
1763490085: New client connected from 172.18.0.5:48169 as auto-74EDAFDB-9BB8-C790-5405-9656776779C2 (p2, c1, k60).
1763490085: No will message specified.
1763490085: Sending CONNACK to auto-74EDAFDB-9BB8-C790-5405-9656776779C2 (0, 0)
1763490085: Received SUBSCRIBE from auto-74EDAFDB-9BB8-C790-5405-9656776779C2
1763490085: 	Temp (QoS 0)
1763490085: auto-74EDAFDB-9BB8-C790-5405-9656776779C2 0 Temp
1763490085: Sending SUBACK to auto-74EDAFDB-9BB8-C790-5405-9656776779C2
1763490087: Client auto-74EDAFDB-9BB8-C790-5405-9656776779C2 closed its connection.
1763490148: New connection from 172.18.0.5:36171 on port 1883.
1763490148: New client connected from 172.18.0.5:36171 as auto-19B87BFA-1759-FB3F-D3B1-CE3BC118C945 (p2, c1, k60).
1763490148: No will message specified.
1763490148: Sending CONNACK to auto-19B87BFA-1759-FB3F-D3B1-CE3BC118C945 (0, 0)
1763490148: Received SUBSCRIBE from auto-19B87BFA-1759-FB3F-D3B1-CE3BC118C945
1763490148: 	Temp (QoS 0)
1763490148: auto-19B87BFA-1759-FB3F-D3B1-CE3BC118C945 0 Temp
1763490148: Sending SUBACK to auto-19B87BFA-1759-FB3F-D3B1-CE3BC118C945
1763490150: Client auto-19B87BFA-1759-FB3F-D3B1-CE3BC118C945 closed its connection.
1763490163: mosquitto version 2.0.22 terminating
1763490163: Saving in-memory database to /mosquitto/data//mosquitto.db.
1764006887: mosquitto version 2.0.22 starting
1764006887: Config loaded from /mosquitto/config/mosquitto.conf.
1764006887: Opening ipv4 listen socket on port 1883.
1764006887: Opening ipv6 listen socket on port 1883.
1764006887: mosquitto version 2.0.22 running
1764006889: New connection from 172.18.0.5:49721 on port 1883.
1764006889: New client connected from 172.18.0.5:49721 as auto-CBA168E7-07AC-CC3C-CB3C-80CF1B4AD63B (p2, c1, k60).
1764006889: No will message specified.
1764006889: Sending CONNACK to auto-CBA168E7-07AC-CC3C-CB3C-80CF1B4AD63B (0, 0)
1764006889: Received SUBSCRIBE from auto-CBA168E7-07AC-CC3C-CB3C-80CF1B4AD63B
1764006889: 	Temp (QoS 0)
1764006889: auto-CBA168E7-07AC-CC3C-CB3C-80CF1B4AD63B 0 Temp
1764006889: Sending SUBACK to auto-CBA168E7-07AC-CC3C-CB3C-80CF1B4AD63B
1764006893: Client auto-CBA168E7-07AC-CC3C-CB3C-80CF1B4AD63B closed its connection.
1764006895: New connection from 172.18.0.5:44379 on port 1883.
1764006895: New client connected from 172.18.0.5:44379 as auto-249A133E-FD54-6706-5401-CC3077374AD6 (p2, c1, k60).
1764006895: No will message specified.
1764006895: Sending CONNACK to auto-249A133E-FD54-6706-5401-CC3077374AD6 (0, 0)
1764006895: Received SUBSCRIBE from auto-249A133E-FD54-6706-5401-CC3077374AD6
1764006895: 	Temp (QoS 0)
1764006895: auto-249A133E-FD54-6706-5401-CC3077374AD6 0 Temp
1764006895: Sending SUBACK to auto-249A133E-FD54-6706-5401-CC3077374AD6
1764006895: Client auto-249A133E-FD54-6706-5401-CC3077374AD6 closed its connection.
1764006896: New connection from 172.18.0.5:55477 on port 1883.
1764006896: New client connected from 172.18.0.5:55477 as auto-7731E351-8327-BCD9-E9A4-671E7073B0B3 (p2, c1, k60).
1764006896: No will message specified.
1764006896: Sending CONNACK to auto-7731E351-8327-BCD9-E9A4-671E7073B0B3 (0, 0)
1764006896: Received SUBSCRIBE from auto-7731E351-8327-BCD9-E9A4-671E7073B0B3
1764006896: 	Temp (QoS 0)
1764006896: auto-7731E351-8327-BCD9-E9A4-671E7073B0B3 0 Temp
1764006896: Sending SUBACK to auto-7731E351-8327-BCD9-E9A4-671E7073B0B3
1764006897: Client auto-7731E351-8327-BCD9-E9A4-671E7073B0B3 closed its connection.
1764006898: New connection from 172.18.0.5:34383 on port 1883.
1764006898: New client connected from 172.18.0.5:34383 as auto-9F29AE0F-B608-F531-CE6F-D29523C27714 (p2, c1, k60).
1764006898: No will message specified.
1764006898: Sending CONNACK to auto-9F29AE0F-B608-F531-CE6F-D29523C27714 (0, 0)
1764006898: Received SUBSCRIBE from auto-9F29AE0F-B608-F531-CE6F-D29523C27714
1764006898: 	Temp (QoS 0)
1764006898: auto-9F29AE0F-B608-F531-CE6F-D29523C27714 0 Temp
1764006898: Sending SUBACK to auto-9F29AE0F-B608-F531-CE6F-D29523C27714
1764006899: Client auto-9F29AE0F-B608-F531-CE6F-D29523C27714 closed its connection.
1764006901: New connection from 172.18.0.5:34117 on port 1883.
1764006901: New client connected from 172.18.0.5:34117 as auto-78B0E606-FCBF-C81F-F6C7-3AD140523C21 (p2, c1, k60).
1764006901: No will message specified.
1764006901: Sending CONNACK to auto-78B0E606-FCBF-C81F-F6C7-3AD140523C21 (0, 0)
1764006901: Received SUBSCRIBE from auto-78B0E606-FCBF-C81F-F6C7-3AD140523C21
1764006901: 	Temp (QoS 0)
1764006901: auto-78B0E606-FCBF-C81F-F6C7-3AD140523C21 0 Temp
1764006901: Sending SUBACK to auto-78B0E606-FCBF-C81F-F6C7-3AD140523C21
1764006903: Client auto-78B0E606-FCBF-C81F-F6C7-3AD140523C21 closed its connection.
1764006906: New connection from 172.18.0.5:38847 on port 1883.
1764006906: New client connected from 172.18.0.5:38847 as auto-D186EB30-DCEF-4BE2-9D73-6D42E102E803 (p2, c1, k60).
1764006906: No will message specified.
1764006906: Sending CONNACK to auto-D186EB30-DCEF-4BE2-9D73-6D42E102E803 (0, 0)
1764006906: Received SUBSCRIBE from auto-D186EB30-DCEF-4BE2-9D73-6D42E102E803
1764006906: 	Temp (QoS 0)
1764006906: auto-D186EB30-DCEF-4BE2-9D73-6D42E102E803 0 Temp
1764006906: Sending SUBACK to auto-D186EB30-DCEF-4BE2-9D73-6D42E102E803
1764006909: Client auto-D186EB30-DCEF-4BE2-9D73-6D42E102E803 closed its connection.
1764006913: New connection from 172.18.0.5:34751 on port 1883.
1764006913: New client connected from 172.18.0.5:34751 as auto-EBA04EB4-36EF-B2A6-5B47-15E2124834E3 (p2, c1, k60).
1764006913: No will message specified.
1764006913: Sending CONNACK to auto-EBA04EB4-36EF-B2A6-5B47-15E2124834E3 (0, 0)
1764006913: Received SUBSCRIBE from auto-EBA04EB4-36EF-B2A6-5B47-15E2124834E3
1764006913: 	Temp (QoS 0)
1764006913: auto-EBA04EB4-36EF-B2A6-5B47-15E2124834E3 0 Temp
1764006913: Sending SUBACK to auto-EBA04EB4-36EF-B2A6-5B47-15E2124834E3
1764006917: Client auto-EBA04EB4-36EF-B2A6-5B47-15E2124834E3 closed its connection.
1764006925: New connection from 172.18.0.5:58053 on port 1883.
1764006925: New client connected from 172.18.0.5:58053 as auto-6FEA8F85-ACA0-4C2A-CEF1-3B5D07825AEA (p2, c1, k60).
1764006925: No will message specified.
1764006925: Sending CONNACK to auto-6FEA8F85-ACA0-4C2A-CEF1-3B5D07825AEA (0, 0)
1764006925: Received SUBSCRIBE from auto-6FEA8F85-ACA0-4C2A-CEF1-3B5D07825AEA
1764006925: 	Temp (QoS 0)
1764006925: auto-6FEA8F85-ACA0-4C2A-CEF1-3B5D07825AEA 0 Temp
1764006925: Sending SUBACK to auto-6FEA8F85-ACA0-4C2A-CEF1-3B5D07825AEA
1764006925: Client auto-6FEA8F85-ACA0-4C2A-CEF1-3B5D07825AEA closed its connection.
1764006939: New connection from 172.18.0.5:36605 on port 1883.
1764006939: New client connected from 172.18.0.5:36605 as auto-6D703FF0-EECA-04F4-D9E3-4C289EF18727 (p2, c1, k60).
1764006939: No will message specified.
1764006939: Sending CONNACK to auto-6D703FF0-EECA-04F4-D9E3-4C289EF18727 (0, 0)
1764006939: Received SUBSCRIBE from auto-6D703FF0-EECA-04F4-D9E3-4C289EF18727
1764006939: 	Temp (QoS 0)
1764006939: auto-6D703FF0-EECA-04F4-D9E3-4C289EF18727 0 Temp
1764006939: Sending SUBACK to auto-6D703FF0-EECA-04F4-D9E3-4C289EF18727
1764006939: Client auto-6D703FF0-EECA-04F4-D9E3-4C289EF18727 closed its connection.
1764006966: New connection from 172.18.0.5:39605 on port 1883.
1764006966: New client connected from 172.18.0.5:39605 as auto-C5E6717A-992E-10B8-D284-EA835499E9D6 (p2, c1, k60).
1764006966: No will message specified.
1764006966: Sending CONNACK to auto-C5E6717A-992E-10B8-D284-EA835499E9D6 (0, 0)
1764006966: Received SUBSCRIBE from auto-C5E6717A-992E-10B8-D284-EA835499E9D6
1764006966: 	Temp (QoS 0)
1764006966: auto-C5E6717A-992E-10B8-D284-EA835499E9D6 0 Temp
1764006966: Sending SUBACK to auto-C5E6717A-992E-10B8-D284-EA835499E9D6
1764006967: Client auto-C5E6717A-992E-10B8-D284-EA835499E9D6 closed its connection.
1764007019: New connection from 172.18.0.5:47807 on port 1883.
1764007019: New client connected from 172.18.0.5:47807 as auto-F4D150F5-3DC5-60A6-60CB-73D9B2AE84BC (p2, c1, k60).
1764007019: No will message specified.
1764007019: Sending CONNACK to auto-F4D150F5-3DC5-60A6-60CB-73D9B2AE84BC (0, 0)
1764007019: Received SUBSCRIBE from auto-F4D150F5-3DC5-60A6-60CB-73D9B2AE84BC
1764007019: 	Temp (QoS 0)
1764007019: auto-F4D150F5-3DC5-60A6-60CB-73D9B2AE84BC 0 Temp
1764007019: Sending SUBACK to auto-F4D150F5-3DC5-60A6-60CB-73D9B2AE84BC
1764007021: Client auto-F4D150F5-3DC5-60A6-60CB-73D9B2AE84BC closed its connection.
1764007082: New connection from 172.18.0.5:57343 on port 1883.
1764007082: New client connected from 172.18.0.5:57343 as auto-F8584690-AC0B-E4E7-ABAC-A4E237EE427F (p2, c1, k60).
1764007082: No will message specified.
1764007082: Sending CONNACK to auto-F8584690-AC0B-E4E7-ABAC-A4E237EE427F (0, 0)
1764007082: Received SUBSCRIBE from auto-F8584690-AC0B-E4E7-ABAC-A4E237EE427F
1764007082: 	Temp (QoS 0)
1764007082: auto-F8584690-AC0B-E4E7-ABAC-A4E237EE427F 0 Temp
1764007082: Sending SUBACK to auto-F8584690-AC0B-E4E7-ABAC-A4E237EE427F
1764007085: Client auto-F8584690-AC0B-E4E7-ABAC-A4E237EE427F closed its connection.
1764007146: New connection from 172.18.0.5:38045 on port 1883.
1764007146: New client connected from 172.18.0.5:38045 as auto-670DE91F-6DD7-70F8-5F37-7979ECC7D045 (p2, c1, k60).
1764007146: No will message specified.
1764007146: Sending CONNACK to auto-670DE91F-6DD7-70F8-5F37-7979ECC7D045 (0, 0)
1764007146: Received SUBSCRIBE from auto-670DE91F-6DD7-70F8-5F37-7979ECC7D045
1764007146: 	Temp (QoS 0)
1764007146: auto-670DE91F-6DD7-70F8-5F37-7979ECC7D045 0 Temp
1764007146: Sending SUBACK to auto-670DE91F-6DD7-70F8-5F37-7979ECC7D045
1764007147: Client auto-670DE91F-6DD7-70F8-5F37-7979ECC7D045 closed its connection.
1764007208: New connection from 172.18.0.5:32855 on port 1883.
1764007208: New client connected from 172.18.0.5:32855 as auto-5639B5B0-8597-2DB3-2ED0-0EE7268B47B0 (p2, c1, k60).
1764007208: No will message specified.
1764007208: Sending CONNACK to auto-5639B5B0-8597-2DB3-2ED0-0EE7268B47B0 (0, 0)
1764007208: Received SUBSCRIBE from auto-5639B5B0-8597-2DB3-2ED0-0EE7268B47B0
1764007208: 	Temp (QoS 0)
1764007208: auto-5639B5B0-8597-2DB3-2ED0-0EE7268B47B0 0 Temp
1764007208: Sending SUBACK to auto-5639B5B0-8597-2DB3-2ED0-0EE7268B47B0
1764007209: Received PUBLISH from auto-5639B5B0-8597-2DB3-2ED0-0EE7268B47B0 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1764007209: Sending PUBLISH to auto-5639B5B0-8597-2DB3-2ED0-0EE7268B47B0 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1764007211: Client auto-5639B5B0-8597-2DB3-2ED0-0EE7268B47B0 closed its connection.
1764007272: New connection from 172.18.0.5:59099 on port 1883.
1764007272: New client connected from 172.18.0.5:59099 as auto-FA50D0B7-B579-0BA7-6B76-D8F8E4E1B0EB (p2, c1, k60).
1764007272: No will message specified.
